track_name,track_artist,track_album_name,track_href,uri
Passionfruit,Drake,More Life,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz
Ocean Prime (feat. Boldy James),"The Alchemist, Boldy James",Yacht Rock 2,https://api.spotify.com/v1/tracks/5467KZaTToEB680WvOd9w5,spotify:track:5467KZaTToEB680WvOd9w5
ATLiens,Outkast,ATLiens,https://api.spotify.com/v1/tracks/2vfvGlqCB7oertO5VLE0sz,spotify:track:2vfvGlqCB7oertO5VLE0sz
Do For Love,2Pac,R U Still Down? [Remember Me],https://api.spotify.com/v1/tracks/4AE7Lj39VnSZNOmGH2iZaq,spotify:track:4AE7Lj39VnSZNOmGH2iZaq
Embarrassed (feat. Travis Scott),"Don Toliver, Travis Scott",Love Sick (Deluxe),https://api.spotify.com/v1/tracks/6w9GrSUaQQIaMBYtabge7p,spotify:track:6w9GrSUaQQIaMBYtabge7p
You Know How We Do It,Ice Cube,Lethal Injection,https://api.spotify.com/v1/tracks/2Ih217RCGAmyQR68Nn7Cqo,spotify:track:2Ih217RCGAmyQR68Nn7Cqo
See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",Flower Boy,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,spotify:track:7KA4W4McWYRpgf0fWsJZWB
Neighbors,J. Cole,4 Your Eyez Only,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,spotify:track:0utlOiJy2weVl9WTkcEWHy
Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",Piece of My Heart (feat. Brent Faiyaz),https://api.spotify.com/v1/tracks/2nYeyMeqYDiFSYYtl2BWD6,spotify:track:2nYeyMeqYDiFSYYtl2BWD6
Holy Ghost,Omah Lay,Holy Ghost,https://api.spotify.com/v1/tracks/0zVk3uuV9UhxAt48F3OL12,spotify:track:0zVk3uuV9UhxAt48F3OL12
Lonely At The Top,Asake,Work Of Art,https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY
Sprinter,"Dave, Central Cee",Sprinter,https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q,spotify:track:2FDTHlrBguDzQkp7PVj16Q
Rush,Ayra Starr,Rush,https://api.spotify.com/v1/tracks/1rrqJ9QkOBYJlsZgqqwxgB,spotify:track:1rrqJ9QkOBYJlsZgqqwxgB
Essence (feat. Tems),"Wizkid, Tems",Made In Lagos,https://api.spotify.com/v1/tracks/5FG7Tl93LdH117jEKYl3Cm,spotify:track:5FG7Tl93LdH117jEKYl3Cm
In My Bed,"Rotimi, Wale",The Beauty of Becoming,https://api.spotify.com/v1/tracks/6XM53PbvlzhuNtJZtpl7RP,spotify:track:6XM53PbvlzhuNtJZtpl7RP
Location (feat. Burna Boy),"Dave, Burna Boy",PSYCHODRAMA,https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,spotify:track:3z4CGd63tpUn9a6oQSG0CI
Higher,Tems,For Broken Ears,https://api.spotify.com/v1/tracks/2QdSb68BzZGMgCbsrFmSLc,spotify:track:2QdSb68BzZGMgCbsrFmSLc
KU LO SA - A COLORS SHOW,Oxlade,KU LO SA - A COLORS SHOW,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,spotify:track:2WigMwGJysIh9fRnSJvpjn
Are you there?,Ayo Maff,MAFFIAN,https://api.spotify.com/v1/tracks/10y7iW3rc8bzGbhAC3mNPA,spotify:track:10y7iW3rc8bzGbhAC3mNPA
cardigan,Taylor Swift,folklore,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd
Martin & Gina,Polo G,THE GOAT,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ
Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE
Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",Perfect Ten,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY
Suicidal,YNW Melly,Melly vs. Melvin,https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8,spotify:track:1iSqfoUFnQwV0QW1EfUit8
Down With Me,Lil Tecca,TEC (Bonus),https://api.spotify.com/v1/tracks/00n83h3zn2IrySO4Q4aTrG,spotify:track:00n83h3zn2IrySO4Q4aTrG
Wow.,Post Malone,Hollywood's Bleeding,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg
HIM ALL ALONG,Gunna,HIM ALL ALONG,https://api.spotify.com/v1/tracks/2EKL77lwxvo615Ga7VjEUl,spotify:track:2EKL77lwxvo615Ga7VjEUl
Circles,Post Malone,Hollywood's Bleeding,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb
16,Baby Keem,The Melodic Blue,https://api.spotify.com/v1/tracks/1Is8hGpkGMiePASAxBluxM,spotify:track:1Is8hGpkGMiePASAxBluxM
I Just Called To Say I Love You,Stevie Wonder,At The Close Of A Century,https://api.spotify.com/v1/tracks/6RNDeRnWsRMjPdNVgupZCs,spotify:track:6RNDeRnWsRMjPdNVgupZCs
Boyfriend,YEONJUN,Cinderella at 2AM OST Part 4,https://api.spotify.com/v1/tracks/7dk7jxKBun1JQ2pPPBxDYl,spotify:track:7dk7jxKBun1JQ2pPPBxDYl
Me Fui de Vacaciones,Bad Bunny,Un Verano Sin Ti,https://api.spotify.com/v1/tracks/28GCbKgjlVD9eDmasGbe0T,spotify:track:28GCbKgjlVD9eDmasGbe0T
Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",Esto Sí Es Cumbia,https://api.spotify.com/v1/tracks/0HlMshB5JmZjPNbOuOgFHN,spotify:track:0HlMshB5JmZjPNbOuOgFHN
Muerte En Hawaii,Calle 13,Entren Los Que Quieran,https://api.spotify.com/v1/tracks/3kNVYo6BJE9AENxzokM9YC,spotify:track:3kNVYo6BJE9AENxzokM9YC
Russian Bandana,Dhanda Nyoliwala,Russian Bandana,https://api.spotify.com/v1/tracks/1dFrZr9eMUsFqeag04ClqD,spotify:track:1dFrZr9eMUsFqeag04ClqD
