track_name,track_artist,track_album_name,track_href,uri
Die With A Smile,"Lady Gaga, Bruno Mars",Die With A Smile,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe
That’s So True,Gracie Abrams,The Secret of Us (Deluxe),https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad
Disease,Lady Gaga,Disease,https://api.spotify.com/v1/tracks/19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1
NEW DROP,Don Toliver,HARDSTONE PSYCHO,https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf,spotify:track:2c7z5oRcPBbqRaBY2mLWcf
Stargazing,Myles Smith,Stargazing,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10
we can't be friends (wait for your love),Ariana Grande,eternal sunshine,https://api.spotify.com/v1/tracks/46kspZSY3aKmwQe7O77fCC,spotify:track:46kspZSY3aKmwQe7O77fCC
Beautiful Things,Benson Boone,Beautiful Things,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9
Lose Control,Teddy Swims,I've Tried Everything But Therapy (Part 1),https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj
Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",PRIMERA MUSA,https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW
Running Wild,Jin,Happy,https://api.spotify.com/v1/tracks/4p7DTkyrKqT98xlIwYYfXz,spotify:track:4p7DTkyrKqT98xlIwYYfXz
Thunderstruck,AC/DC,The Razors Edge,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj
Seven Nation Army,The White Stripes,Elephant,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR
Creep,Radiohead,Pablo Honey,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r
Come As You Are,Nirvana,Nevermind (Remastered),https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,spotify:track:4P5KoWXOxwuobLmHXLMobV
Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox
"Paint It, Black",The Rolling Stones,Aftermath,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8
Everlong,Foo Fighters,The Colour And The Shape,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk
Runaway,Bon Jovi,Bon Jovi,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,spotify:track:0X1sqQ652p1sceKM2nJlIJ
Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II (1994 Remaster),https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8
Even Flow,Pearl Jam,Ten,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei
Born in the U.S.A.,Bruce Springsteen,Born In The U.S.A.,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9
Bitter Sweet Symphony - Remastered 2016,The Verve,Urban Hymns (Remastered 2016),https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw
Don't Cry (Original),Guns N' Roses,Use Your Illusion I,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P
All Along the Watchtower,Jimi Hendrix,Electric Ladyland,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f
Master of Puppets (Remastered),Metallica,Master of Puppets (Remastered Deluxe Box Set),https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ
Come Together - Remastered 2009,The Beatles,Abbey Road (Remastered),https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD
Where Is My Mind? - 2007 Remaster,Pixies,Surfer Rosa (2007 Remaster),https://api.spotify.com/v1/tracks/7wCmS9TTVUcIhRalDYFgPy,spotify:track:7wCmS9TTVUcIhRalDYFgPy
Uprising,Muse,The Resistance,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ
Black Hole Sun,Soundgarden,Superunknown (Deluxe Edition),https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,spotify:track:2EoOZnxNgtmZaD8uUmz2nD
Heroes - 2017 Remaster,David Bowie,"""Heroes"" (2017 Remaster)",https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z
Heart-Shaped Box,Nirvana,In Utero (Deluxe Edition),https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa
(Don't Fear) The Reaper,Blue Öyster Cult,Agents Of Fortune,https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo,spotify:track:5QTxFnGygVM4jFQiBovmRo
Comfortably Numb,Pink Floyd,The Wall,https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC,spotify:track:5HNCy40Ni5BZJFw1TKzRsC
Highway to Hell,AC/DC,Highway to Hell,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s
Alive,Pearl Jam,Ten,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv
Sabotage,Beastie Boys,Ill Communication,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,spotify:track:0Puj4YlTm6xNzDDADXHMI9
Pour Some Sugar On Me - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,spotify:track:0PdM2a6oIjqepoEfcJo0RO
Learn to Fly,Foo Fighters,There Is Nothing Left To Lose,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z
Interstate Love Song - 2019 Remaster,Stone Temple Pilots,Purple (2019 Remaster),https://api.spotify.com/v1/tracks/6qLEOZvf5gI7kWE63JE7p3,spotify:track:6qLEOZvf5gI7kWE63JE7p3
Panama - 2015 Remaster,Van Halen,1984 (Remastered),https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,spotify:track:05RgAMGypEvqhNs5hPCbMS
Would? (2022 Remaster),Alice In Chains,Dirt (2022 Remaster),https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,spotify:track:5sFDReWLrZHLFZFjHsjUTS
Born to Run,Bruce Springsteen,Born To Run,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,spotify:track:6hTcuIQa0sxrrByu9wTD7s
Leave Me Alone,BigXthaPlug,TAKE CARE,https://api.spotify.com/v1/tracks/4CkbpelT92r4dVkceDX9g1,spotify:track:4CkbpelT92r4dVkceDX9g1
PLUTOSKI,Future,MIXTAPE PLUTO,https://api.spotify.com/v1/tracks/2t4H61OtTYgmDe61KxkjKH,spotify:track:2t4H61OtTYgmDe61KxkjKH
Insecurities,Lil Baby,Insecurities,https://api.spotify.com/v1/tracks/6afQ4fJDJ9QqU5BKIH99Ej,spotify:track:6afQ4fJDJ9QqU5BKIH99Ej
NEW DROP,Don Toliver,HARDSTONE PSYCHO,https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf,spotify:track:2c7z5oRcPBbqRaBY2mLWcf
LIL DEMON,Future,MIXTAPE PLUTO,https://api.spotify.com/v1/tracks/3aCPResPDNae3pXTocGpYe,spotify:track:3aCPResPDNae3pXTocGpYe
2 Slippery (feat. BossMan Dlow),"Luh Tyler, BossMan Dlow",Mr. Skii,https://api.spotify.com/v1/tracks/62oLxos6R04SVYL1lXidvu,spotify:track:62oLxos6R04SVYL1lXidvu
ALL RED,Playboi Carti,ALL RED,https://api.spotify.com/v1/tracks/2cZOYofOX4d6g0OXxkaIjA,spotify:track:2cZOYofOX4d6g0OXxkaIjA
I CAN’T LET GO,"Lil Tecca, Don Toliver",PLAN A,https://api.spotify.com/v1/tracks/1Ftb0PK0Qqwax3gofiMd2X,spotify:track:1Ftb0PK0Qqwax3gofiMd2X
Chill Bae,Lil Uzi Vert,Eternal Atake 2,https://api.spotify.com/v1/tracks/4ppKM7xnkSAwSyKqD4QTY4,spotify:track:4ppKM7xnkSAwSyKqD4QTY4
2AM,BigXthaPlug,TAKE CARE,https://api.spotify.com/v1/tracks/26TX1oZbaDeKxfTYDclSAo,spotify:track:26TX1oZbaDeKxfTYDclSAo
It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage",100 GIGS,https://api.spotify.com/v1/tracks/1qIwin7JMVuX70qN6wD8ww,spotify:track:1qIwin7JMVuX70qN6wD8ww
25,Rod Wave,Last Lap,https://api.spotify.com/v1/tracks/0U60hgxzGit7juEuHul2y3,spotify:track:0U60hgxzGit7juEuHul2y3
Or What,"NLE Choppa, 41, Kyle Richh",Or What,https://api.spotify.com/v1/tracks/3lUYO6zvXI88sNDpyKvIJ2,spotify:track:3lUYO6zvXI88sNDpyKvIJ2
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",WE DON'T TRUST YOU,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C
FIELD TRIP,"¥$, Playboi Carti, Don Toliver, Kodak Black",FIELD TRIP,https://api.spotify.com/v1/tracks/3lCb7ZYE3Fvie4JOPqpXfY,spotify:track:3lCb7ZYE3Fvie4JOPqpXfY
TEFLON DON,Future,MIXTAPE PLUTO,https://api.spotify.com/v1/tracks/2jnezASa7o0lP6aif6VrIf,spotify:track:2jnezASa7o0lP6aif6VrIf
Circadian Rhythm,Drake,100 GIGS,https://api.spotify.com/v1/tracks/1eroCliWpJrEu1V7VSObcO,spotify:track:1eroCliWpJrEu1V7VSObcO
Light Year (Practice),Lil Uzi Vert,Eternal Atake 2,https://api.spotify.com/v1/tracks/3NE6g9h77FZbQqCLzUpGRt,spotify:track:3NE6g9h77FZbQqCLzUpGRt
Blow for Blow (feat. J. Cole),"Tee Grizzley, J. Cole",Blow for Blow (feat. J. Cole),https://api.spotify.com/v1/tracks/3rXlcLZk3MCaRPND5g9QiW,spotify:track:3rXlcLZk3MCaRPND5g9QiW
Rah Tah Tah,"Tyler, The Creator",CHROMAKOPIA,https://api.spotify.com/v1/tracks/5RePVWy39tLpHH0WwXgBsK,spotify:track:5RePVWy39tLpHH0WwXgBsK
GEEK TIMË,Yeat,LYFESTYLE,https://api.spotify.com/v1/tracks/32ioWMgkyA6mFcXJMggBoz,spotify:track:32ioWMgkyA6mFcXJMggBoz
Many Men (Wish Death),50 Cent,Get Rich Or Die Tryin',https://api.spotify.com/v1/tracks/2I9foKseoFQh07p6sD2voE,spotify:track:2I9foKseoFQh07p6sD2voE
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",WE DON'T TRUST YOU,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,spotify:track:28drn6tQo95MRvO0jQEo5C
SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",SET IT OFF,https://api.spotify.com/v1/tracks/2Gk6fi0dqt91NKvlzGsmm7,spotify:track:2Gk6fi0dqt91NKvlzGsmm7
Took Her To The O,King Von,Levon James,https://api.spotify.com/v1/tracks/7fEoXCZTZFosUFvFQg1BmW,spotify:track:7fEoXCZTZFosUFvFQg1BmW
née-nah,"21 Savage, Travis Scott, Metro Boomin",american dream,https://api.spotify.com/v1/tracks/2yUzr8Sr6ldG8vmHhZwTnz,spotify:track:2yUzr8Sr6ldG8vmHhZwTnz
Love Sosa,Chief Keef,Finally Rich,https://api.spotify.com/v1/tracks/01Lr5YepbgjXAWR9iOEyH1,spotify:track:01Lr5YepbgjXAWR9iOEyH1
Drankin N Smokin,"Future, Lil Uzi Vert",Pluto x Baby Pluto,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,spotify:track:0k7wmahjkn389wAZdz19Cv
GATTI,"JACKBOYS, Pop Smoke, Travis Scott",JACKBOYS,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g,spotify:track:40mjsnRjCpycdUw3xhS20g
The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",Shoot For The Stars Aim For The Moon,https://api.spotify.com/v1/tracks/1H7KnK26kc1YyellpbINEn,spotify:track:1H7KnK26kc1YyellpbINEn
Runnin,"21 Savage, Metro Boomin",SAVAGE MODE II,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk
Armed & Dangerous,King Von,Welcome to O'Block,https://api.spotify.com/v1/tracks/2297mxrYLBAC4XkhXs39If,spotify:track:2297mxrYLBAC4XkhXs39If
Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",Scary Hours 2,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe
"Crazy Story, Pt. 3",King Von,"Grandson, Vol. 1",https://api.spotify.com/v1/tracks/23TwR29GSeJBfXnXhmDlwR,spotify:track:23TwR29GSeJBfXnXhmDlwR
Pure Cocaine,Lil Baby,Street Gossip,https://api.spotify.com/v1/tracks/577YBGuskWkVDCxZrLRB4v,spotify:track:577YBGuskWkVDCxZrLRB4v
family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",The Melodic Blue,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,spotify:track:3QFInJAm9eyaho5vBzxInN
Glock In My Lap,"21 Savage, Metro Boomin",SAVAGE MODE II,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,spotify:track:6pcywuOeGGWeOQzdUyti6k
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",KHALED KHALED,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz
Sticky,Drake,"Honestly, Nevermind",https://api.spotify.com/v1/tracks/4rmVZajAF7PkrCagGPHbqa,spotify:track:4rmVZajAF7PkrCagGPHbqa
Mask Off,Future,FUTURE,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx
Mask Off,Future,FUTURE,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx
Wake Up & Bake Up,"Duki, Wiz Khalifa, Arcángel",AMERI,https://api.spotify.com/v1/tracks/7MBHncxZXB7fzf5cAx8C05,spotify:track:7MBHncxZXB7fzf5cAx8C05
Diablita (feat. Anuel AA & Baby Rasta),"Trap Capos, Noriel, Anuel AA, Baby Rasta",Trap Capos: Season 1,https://api.spotify.com/v1/tracks/62NeZ2Vtrz5HgtQibleMNs,spotify:track:62NeZ2Vtrz5HgtQibleMNs
Love Sosa,Chief Keef,Finally Rich,https://api.spotify.com/v1/tracks/01Lr5YepbgjXAWR9iOEyH1,spotify:track:01Lr5YepbgjXAWR9iOEyH1
Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",Culture,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,spotify:track:0M9ydKzuF3oZTfYYPfaGX1
That Go! (feat. T-Shyne),"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",Slime Language 2,https://api.spotify.com/v1/tracks/6rUmUJ2drFemHTH73bFAKQ,spotify:track:6rUmUJ2drFemHTH73bFAKQ
Like That,"Future, Metro Boomin, Kendrick Lamar",WE DON'T TRUST YOU,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,spotify:track:2tudvzsrR56uom6smgOcSf
Castlevania,Matuê,333,https://api.spotify.com/v1/tracks/3Kh5a6vXMiJtC35jMEfmyy,spotify:track:3Kh5a6vXMiJtC35jMEfmyy
Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",Homerun,https://api.spotify.com/v1/tracks/77dMSg2VHi2wwXjXNrmcrZ,spotify:track:77dMSg2VHi2wwXjXNrmcrZ
PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,https://api.spotify.com/v1/tracks/1qMMYpVatbRITKCfq1gasi,spotify:track:1qMMYpVatbRITKCfq1gasi
Un Ratito Mas,"Bryant Myers, Bad Bunny",Un Ratito Mas,https://api.spotify.com/v1/tracks/2SzgK8i6si6ETtu57nTdSn,spotify:track:2SzgK8i6si6ETtu57nTdSn
Deus Perdoa,"Filipe Ret, Dallass, Hunter",Deus Perdoa,https://api.spotify.com/v1/tracks/4tuFNhM69UakXdPg4RrNvp,spotify:track:4tuFNhM69UakXdPg4RrNvp
Solo,Future,HNDRXX,https://api.spotify.com/v1/tracks/4lH6nENd1y81jp7Yt9lTBX,spotify:track:4lH6nENd1y81jp7Yt9lTBX
Cómo Le Digo,"KHEA, Omar Varela, Asan",Cómo Le Digo,https://api.spotify.com/v1/tracks/0K0soSt52EhMS9FohRObdK,spotify:track:0K0soSt52EhMS9FohRObdK
SICKO MODE,Travis Scott,ASTROWORLD,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h
Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",HEROES & VILLAINS,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,spotify:track:2Hh3ETdQKrmSI3QS0hme7g
Morena Canela,Chino Pacas,Que Sigan Llegando Las Pacas (Extended),https://api.spotify.com/v1/tracks/0NsGFMIo2aNbAkJu48ndaf,spotify:track:0NsGFMIo2aNbAkJu48ndaf
Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",PRIMERA MUSA,https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW
SE TE NOTA (feat. Peso Pluma),"Myke Towers, Peso Pluma",LA PANTERA NEGRA,https://api.spotify.com/v1/tracks/1iIrqtbY2aogEHhQkmrV7w,spotify:track:1iIrqtbY2aogEHhQkmrV7w
Siento que merezco más,LATIN MAFIA,TODOS LOS DÍAS TODO EL DÍA,https://api.spotify.com/v1/tracks/4Z6pPinNzkGtbgAlE88263,spotify:track:4Z6pPinNzkGtbgAlE88263
505,Arctic Monkeys,Favourite Worst Nightmare,https://api.spotify.com/v1/tracks/0BxE4FqsDD1Ot4YuBXwAPp,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp
Time to Pretend,MGMT,Oracular Spectacular,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW
misses,Dominic Fike,14 minutes,https://api.spotify.com/v1/tracks/6WTFHKrnZpwEBLRS10Ylqs,spotify:track:6WTFHKrnZpwEBLRS10Ylqs
Wasted Summers,juju<3,Wasted Summers,https://api.spotify.com/v1/tracks/43MifzVnh8W3jJN0xqU9jR,spotify:track:43MifzVnh8W3jJN0xqU9jR
Feel It - From The Original Series “Invincible”,d4vd,Feel It (From The Original Series “Invincible”),https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,spotify:track:3SAga35lAPYdjj3qyfEsCF
Time to Pretend,MGMT,Oracular Spectacular,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW
Not Strong Enough,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,https://api.spotify.com/v1/tracks/09DR0sHnQUhHOiSNttc1mv,spotify:track:09DR0sHnQUhHOiSNttc1mv
Breezeblocks,alt-J,An Awesome Wave,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW
Snooze,SZA,SOS,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2
Broken Clocks,SZA,Ctrl,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,spotify:track:2fXwCWkh6YG5zU1IyvQrbs
Kill Bill,SZA,SOS,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL
No One,Alicia Keys,No One (Remixes),https://api.spotify.com/v1/tracks/0mZ5GyrHG908lqrHaTw4hi,spotify:track:0mZ5GyrHG908lqrHaTw4hi
Hey Daddy (Daddy's Home),USHER,Raymond v Raymond (Expanded Edition),https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,spotify:track:030OCtLMrljNhp8OWHBWW3
Nights Like This (feat. Ty Dolla $ign),"Kehlani, Ty Dolla $ign",While We Wait,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy
Love in This Club (feat. Young Jeezy),"USHER, Jeezy",Here I Stand,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0
Adorn,Miguel,Kaleidoscope Dream (Deluxe Version),https://api.spotify.com/v1/tracks/5hJFhO9dvhJoDvUZZ9iWSw,spotify:track:5hJFhO9dvhJoDvUZZ9iWSw
Something Just Like This,"The Chainsmokers, Coldplay",Memories...Do Not Open,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW
Let Me Love You,"DJ Snake, Justin Bieber",Encore,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU
Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",Motion,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb
Faded,Alan Walker,Different World,https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz,spotify:track:698ItKASDavgwZ3WjaWjtz
In My Mind,"Dynoro, Gigi D'Agostino",In My Mind,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33
Titanium (feat. Sia),"David Guetta, Sia",Nothing but the Beat (Ultimate Edition),https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,spotify:track:0TDLuuLlV54CkRRUOahJb4
Don't Let Me Down,"The Chainsmokers, Daya",Don't Let Me Down,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK
Blame (feat. John Newman),"Calvin Harris, John Newman",Motion,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,spotify:track:07nH4ifBxUB4lZcsf44Brn
Wild Ones (feat. Sia),"Flo Rida, Sia",Wild Ones,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3
In the Name of Love,"Martin Garrix, Bebe Rexha",In the Name of Love,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S
Scream & Shout,"will.i.am, Britney Spears",#willpower,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5
This Is What You Came For,"Calvin Harris, Rihanna",This Is What You Came For,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y
Club Can't Handle Me (feat. David Guetta),"Flo Rida, David Guetta",Only One Flo (Part 1),https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y
Under Control (feat. Hurts),"Calvin Harris, Alesso, Hurts",Motion,https://api.spotify.com/v1/tracks/4J7CKHCF3mdL4diUsmW8lq,spotify:track:4J7CKHCF3mdL4diUsmW8lq
Dancin (feat. Luvli) - Krono Remix,"Aaron Smith, Krono, Luvli",Dancin (feat. Luvli) [Krono Remix],https://api.spotify.com/v1/tracks/6WkJ2OK163XXS2oARUC9JM,spotify:track:6WkJ2OK163XXS2oARUC9JM
One More Time,Daft Punk,Discovery,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV
Love Tonight (David Guetta Remix Edit),"Shouse, David Guetta",Love Tonight (David Guetta Remix),https://api.spotify.com/v1/tracks/2prnn41CblB8B4yWACDljP,spotify:track:2prnn41CblB8B4yWACDljP
Runaway (U & I),Galantis,Pharmacy,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo
Middle,"DJ Snake, Bipolar Sunshine",Encore,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK
Infinity 2008 - Klaas Vocal Edit,"Guru Josh Project, Klaas",Infinity 2008,https://api.spotify.com/v1/tracks/3aQz0z86zrKjd1mcZlonxE,spotify:track:3aQz0z86zrKjd1mcZlonxE
King,Olly Alexander (Years & Years),Communion (Deluxe),https://api.spotify.com/v1/tracks/3AeicLnm55RqcXGBKYQolM,spotify:track:3AeicLnm55RqcXGBKYQolM
Clarity,"Zedd, Foxes",Clarity,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c
ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS
